expnum,image_fname,plver,ML_reason,alex_badexp,alex_reason,frank_badexp,frank_reason,yufeng_badexp,yufeng_reason
356132,c4d_140906_070200_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356133,c4d_140906_070310_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356134,c4d_140906_070432_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356140,c4d_140906_071352_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356144,c4d_140906_071856_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356145,c4d_140906_072014_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356149,c4d_140906_072516_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356153,c4d_140906_073028_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356163,c4d_140906_074331_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356184,c4d_140906_081403_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356185,c4d_140906_081548_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356188,c4d_140906_081956_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
356531,c4d_140907_024905_ooi_g_ls9,V4.8.2a,NObjects,True,transparency; pupil,False,,True,
356571,c4d_140907_035135_ooi_g_ls10,V5.2.2LS,NObjects,True,transparency; pupil,False,,True,
356641,c4d_140907_054911_ooi_g_ls10,V5.2.2LS,NObjects,True,transparency; pupil,False,,True,
358131,c4d_140911_062801_ooi_i_ls11,V5.5LS,"NObjects,Saturated",True,transparency,False,,True,
359761,c4d_140916_092838_ooi_i_ls10,V5.2.3LS,Noise,False,,False,,True,
367923,c4d_141015_033301_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,True,
368213,c4d_141016_063947_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,True,
370655,c4d_141023_054317_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
370708,c4d_141023_072956_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
371789,c4d_141027_071528_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
372176,c4d_141028_062147_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
372987,c4d_141030_075255_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
379610,c4d_141120_040629_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,True,
381151,c4d_141125_004159_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,True,
381160,c4d_141125_010112_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,True,
381181,c4d_141125_014533_ooi_Y_ls11,V5.5LS,"Clouds_transparency,Out_of_focus",True,transparency,False,,True,
381224,c4d_141125_031931_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,True,
382263,c4d_141128_041526_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,
382622,c4d_141129_080215_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,True,
382623,c4d_141129_080325_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,True,
382624,c4d_141129_080450_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,True,
382631,c4d_141129_081818_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
382632,c4d_141129_081931_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
382634,c4d_141129_082203_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,True,
382635,c4d_141129_082316_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
382636,c4d_141129_082431_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,yes,False,,True,
390138,c4d_141222_030115_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,ghost
390940,c4d_141224_040435_ooi_g_ls9,V4.8.2a,PSF,False,,False,,True,ghost
423050,c4d_150318_064139_ooi_g_ls9,V4.8.2a,Ghost_Scatter,False,,False,,True,
423701,c4d_150320_091913_ooi_g_ls9,V4.8.2a,Ghost_Scatter,False,,False,,True,
423833,c4d_150320_235829_ooi_i_ls11,V5.5LS,Out_of_focus,True,illumination,False,,False,
430325,c4d_150408_011407_ooi_z_ls9,V4.8.2a,"Ghost_Scatter,NObjects",True,illumination,False,,True,
430419,c4d_150408_045324_ooi_z_ls9,V4.8.2a,"Ghost_Scatter,Noise",True,illumination,False,,False,
430711,c4d_150409_012554_ooi_z_ls9,V4.8.2a,Noise,True,illumination,False,,False,
448752,c4d_150612_022236_ooi_g_ls9,V4.9,Ghost_Scatter,False,,False,,True,
448753,c4d_150612_022730_ooi_g_ls9,V4.9,Ghost_Scatter,False,,False,,True,
448754,c4d_150612_023229_ooi_g_ls9,V4.9,Ghost_Scatter,False,,False,,True,
448792,c4d_150612_054031_ooi_g_ls9,V4.9,Ghost_Scatter,False,,False,,True,
450029,c4d_150616_034229_ooi_g_ls9,V4.9,Ghost_Scatter,False,,False,,True,
452396,c4d_150620_104922_ooi_i_ls11,V5.5LS,"NObjects,Wonky",True,transparency,False,,True,
453411,c4d_150623_095253_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,True,
453420,c4d_150623_100701_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,False,
453429,c4d_150623_103125_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,False,
453430,c4d_150623_103310_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,False,
453431,c4d_150623_103438_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,False,
453434,c4d_150623_103920_ooi_i_ls11,V5.5LS,Clouds_transparency,True,transparency,False,,False,
464183,c4d_150816_101251_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466063,c4d_150822_095729_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466065,c4d_150822_095958_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466066,c4d_150822_100113_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466069,c4d_150822_100554_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466072,c4d_150822_101025_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,True,
466073,c4d_150822_101140_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466075,c4d_150822_101410_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
466077,c4d_150822_101835_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
472609,c4d_150909_011909_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
474637,c4d_150914_011807_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
474639,c4d_150914_012121_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
474641,c4d_150914_012440_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
476894,c4d_150921_033025_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
476916,c4d_150921_040528_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477668,c4d_150923_030217_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477682,c4d_150923_032219_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477693,c4d_150923_033859_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477695,c4d_150923_034131_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477696,c4d_150923_034241_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477697,c4d_150923_034400_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477703,c4d_150923_035519_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
477744,c4d_150923_054530_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
478062,c4d_150925_002715_ooi_Y_ls11,V5.5LS,Nonoptimal_exp,True,fringing; transparency,False,,False,
481027,c4d_151002_052238_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
481033,c4d_151002_053045_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
481518,c4d_151004_061624_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
482502,c4d_151007_085559_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
482506,c4d_151007_090219_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
482507,c4d_151007_090335_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
482514,c4d_151007_091431_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
483225,c4d_151009_090137_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
483226,c4d_151009_090317_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
483227,c4d_151009_090433_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
483231,c4d_151009_091226_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
483232,c4d_151009_091426_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
487127,c4d_151024_042306_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
487130,c4d_151024_042924_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
487136,c4d_151024_043729_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
487142,c4d_151024_044616_ooi_Y_ls11,V5.5LS,"Clouds_transparency,Out_of_focus",True,fringing; transparency,False,,False,
487169,c4d_151024_052958_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
487170,c4d_151024_053219_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489532,c4d_151103_065545_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489536,c4d_151103_070043_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489537,c4d_151103_070158_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489539,c4d_151103_070428_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489540,c4d_151103_070546_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489542,c4d_151103_070821_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489544,c4d_151103_071050_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489546,c4d_151103_071317_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489547,c4d_151103_071436_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489548,c4d_151103_071552_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489549,c4d_151103_071725_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489550,c4d_151103_071841_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489554,c4d_151103_072418_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489555,c4d_151103_072547_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489559,c4d_151103_073053_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489560,c4d_151103_073217_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489561,c4d_151103_073327_ooi_Y_vx,V5.5,Clouds_transparency,True,fringing; transparency,False,,False,
489563,c4d_151103_073604_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489596,c4d_151103_083256_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
489598,c4d_151103_083535_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
495667,c4d_151122_003859_ooi_Y_ls11,V5.5LS,Out_of_focus,True,fringing,False,,False,
496189,c4d_151123_074939_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing,False,,False,
496190,c4d_151123_075057_ooi_Y_ls11,V5.5LS,"Clouds_transparency,Out_of_focus",True,fringing,False,,False,
498816,c4d_151203_071310_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
498833,c4d_151203_074344_ooi_Y_ls11,V5.5LS,"Clouds_transparency,Out_of_focus",True,fringing; transparency,False,,False,
498843,c4d_151203_080231_ooi_Y_ls11,V5.5LS,"Clouds_transparency,Out_of_focus",True,fringing; transparency,False,,False,
503513,c4d_151219_021610_ooi_Y_ls11,V5.5LS,Clouds_transparency,True,fringing; transparency,False,,False,
509542,c4d_160109_084807_ooi_z_ls9,V4.8.2a,NObjects,True,illumination,False,,False,
520553,c4d_160227_052913_ooi_z_ls9,V4.8.2a,NObjects,True,illumination,False,,False,
521014,c4d_160228_075751_ooi_z_ls9,V4.8.2a,NObjects,True,pupil; transparency,False,,False,
533754,c4d_160402_053348_ooi_g_ls9,V4.9,PSF,False,,False,,True,
1071988,c4d_220114_070051_ooi_g_v1,V5.4,Telescope_Moving,True,transparency,True,clouds,False,
1071994,c4d_220114_071155_ooi_g_v1,V5.4,PSF,True,transparency,True,clouds,False,
1071997,c4d_220114_071832_ooi_g_v1,V5.4,Nonoptimal_exp,True,transparency,True,clouds,False,
1095008,c4d_220512_231626_ooi_i_v1,V5.5,NObjects,False,,True,bright sky,False,
1095042,c4d_220512_235927_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095043,c4d_220513_000024_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095104,c4d_220513_010053_ooi_r_v1,V5.5,"Clouds_transparency,Out_of_focus",True,transparency,True,transparency,False,
1095105,c4d_220513_010151_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095106,c4d_220513_010250_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095107,c4d_220513_010348_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095109,c4d_220513_010544_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1095250,c4d_220513_032636_ooi_r_v1,V5.5,NObjects,True,transparency,False,,False,
1095270,c4d_220513_034626_ooi_i_v1,V5.5,"Clouds_transparency,PSF",True,transparency,True,transapency,False,
1095443,c4d_220513_065056_ooi_g_v1,V5.5,"Clouds_transparency,Out_of_focus",True,transparency,True,transapency,False,
1095447,c4d_220513_065451_ooi_r_v1,V5.5,"Clouds_transparency,PSF",True,transparency,True,transapency,False,
1095448,c4d_220513_065549_ooi_r_v1,V5.5,"Clouds_transparency,PSF",True,transparency,True,transapency,False,
1095449,c4d_220513_065647_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transapency,False,
1095462,c4d_220513_070947_ooi_g_v1,V5.5,"Clouds_transparency,Out_of_focus",True,transparency,True,transapency,False,
1095463,c4d_220513_071047_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,False,,False,
1095471,c4d_220513_071839_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,traspaency,False,
1095472,c4d_220513_071937_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,traspaency,False,
1095476,c4d_220513_072334_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095488,c4d_220513_073551_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095489,c4d_220513_073649_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095490,c4d_220513_073747_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095497,c4d_220513_074437_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095498,c4d_220513_074536_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095501,c4d_220513_074832_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095502,c4d_220513_074932_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095506,c4d_220513_075326_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095507,c4d_220513_075426_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095508,c4d_220513_075525_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095509,c4d_220513_075621_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095510,c4d_220513_075719_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095511,c4d_220513_075817_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095512,c4d_220513_075916_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095513,c4d_220513_080014_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1095514,c4d_220513_080112_ooi_i_v1,V5.5,Clouds_transparency,True,transparency,True,transparency/moon,False,
1135444,c4d_220916_234151_ooi_z_v1,V5.5,Clouds_transparency,True,transparency,True,transpaency,False,
1217116,c4d_230624_034333_ooi_g_v1,V5.5,Nonoptimal_exp,True,ghost,False,,False,
1220868,c4d_230713_003942_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1220876,c4d_230713_010021_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1220878,c4d_230713_010623_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1220884,c4d_230713_012016_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,transparency,False,
1222737,c4d_230718_001509_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,False,
1222753,c4d_230718_004727_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,False,
1222762,c4d_230718_010632_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,False,,False,
1222790,c4d_230718_020443_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1222793,c4d_230718_021039_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1222961,c4d_230718_234428_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1222962,c4d_230718_234633_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1222965,c4d_230718_235328_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1222966,c4d_230718_235526_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223039,c4d_230719_023114_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223058,c4d_230719_031136_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223059,c4d_230719_031407_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223065,c4d_230719_032609_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223066,c4d_230719_032807_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223067,c4d_230719_033010_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223068,c4d_230719_033210_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223069,c4d_230719_033411_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223076,c4d_230719_034840_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223078,c4d_230719_035257_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,False,
1223112,c4d_230719_070856_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,False,,False,
1223469,c4d_230721_021747_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223480,c4d_230721_024405_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223481,c4d_230721_024604_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223487,c4d_230721_025805_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223489,c4d_230721_030205_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223493,c4d_230721_031017_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223494,c4d_230721_031217_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223498,c4d_230721_032024_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223509,c4d_230721_034418_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1223520,c4d_230721_040718_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,False,
1225155,c4d_230726_231125_ooi_z_ls11,V5.5,NObjects,True,transparency,True,moon,False,
1237608,c4d_230902_013853_ooi_z_v1,V5.5.1,"NObjects,Wonky",True,transparency,True,transparency/moon,False,
1237613,c4d_230902_014850_ooi_i_v1,V5.5.1,"Clouds_transparency,NObjects",True,transparency,True,transparency/moon,False,
1237623,c4d_230902_021047_ooi_i_v1,V5.5.1,NObjects,True,transparency,True,transparency/moon,False,
1237922,c4d_230904_083414_ooi_z_ls11,V5.5.1LS,Saturated,True,transparency,True,no stars,False,
1238988,c4d_230909_025311_ooi_r_v1,V5.5.1,Clouds_transparency,True,transparency,False,,False,
1238998,c4d_230909_035108_ooi_r_v1,V5.5.1,"Clouds_transparency,Out_of_focus",True,transparency,True,transparency,False,
1239000,c4d_230909_035506_ooi_r_v1,V5.5.1,"Clouds_transparency,Out_of_focus",True,transparency,True,clouds,False,
1253421,c4d_231109_071250_ooi_r_ls11,V5.5.2LS,"Clouds_transparency,Nonoptimal_exp,Out_of_focus",True,transparency,True,transparency,False,
1253425,c4d_231109_072947_ooi_z_ls11,V5.5.2LS,Clouds_transparency,True,transparency,True,no stars,False,
1253427,c4d_231109_073919_ooi_z_ls11,V5.5.2LS,Clouds_transparency,True,transparency,True,no stars,False,
1253429,c4d_231109_074838_ooi_z_ls11,V5.5.2LS,Clouds_transparency,True,transparency,True,no stars,False,
1263170,c4d_231230_031502_ooi_i_v1,V5.5.2,"NObjects,Wonky",True,transparency,True,transparency/moon,False,
1200289,c4d_230501_033415_ooi_i_v1,V5.5,"Ghost_Scatter,NObjects",False,,False,,True,scattered ligh
1200636,c4d_230509_053000_ooi_z_v1,V5.5,Noise,False,,False,,True,pattern
1214269,c4d_230615_040841_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1214270,c4d_230615_041231_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost and cloud
1214274,c4d_230615_042518_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,cloud
1214278,c4d_230615_044248_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,
1214384,c4d_230615_085548_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1214391,c4d_230615_090818_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1215375,c4d_230617_101146_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,trail
1215575,c4d_230618_005749_ooi_g_v1,V5.5,"Ghost_Scatter,PSF",False,,False,,True,ghost
1215934,c4d_230619_020835_ooi_g_v1,V5.5,PSF,False,,False,,True,PSF
1217058,c4d_230624_003545_ooi_i_v1,V5.5,NObjects,True,transparency,True,clouds,True,cloud
1217078,c4d_230624_012323_ooi_i_v1,V5.5,Clouds_transparency,True,telescope moving,True,streak,True,telescope moving
1217110,c4d_230624_032608_ooi_g_v1,V5.5,Nonoptimal_exp,False,,False,,True,ghost
1218500,c4d_230703_045808_ooi_z_v1,V5.5LS,"Nonoptimal_exp,PSF",False,,False,,True,pattern
1220935,c4d_230713_081048_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1221633,c4d_230714_235000_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1221789,c4d_230715_065633_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,scattered light
1221792,c4d_230715_071258_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,scattered light
1221793,c4d_230715_071826_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1221812,c4d_230715_090859_ooi_r_v1,V5.5,Telescope_Moving,False,,False,,True,trail
1222239,c4d_230716_100312_ooi_g_v1,V5.5,Ghost_Scatter,False,,False,,True,trail
1222425,c4d_230717_050310_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222451,c4d_230717_055636_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222453,c4d_230717_060034_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222456,c4d_230717_060631_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222460,c4d_230717_061429_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222465,c4d_230717_062426_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222481,c4d_230717_065729_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222490,c4d_230717_071529_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222494,c4d_230717_072328_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222495,c4d_230717_072527_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222497,c4d_230717_072926_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222498,c4d_230717_073126_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,trail
1222506,c4d_230717_074726_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222508,c4d_230717_075126_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,ghost
1222511,c4d_230717_075756_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222512,c4d_230717_075955_ooi_r_v1,V5.5,Ghost_Scatter,False,,False,,True,
1222791,c4d_230718_020641_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,PSF + cloud
1222800,c4d_230718_022439_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,PSF + cloud
1222814,c4d_230718_032143_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,True,
1222815,c4d_230718_032344_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,True,
1222817,c4d_230718_032743_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,True,
1222818,c4d_230718_032953_ooi_r_v1,V5.5,Clouds_transparency,True,transparency,False,,True,
1223086,c4d_230719_051946_ooi_g_v1,V5.5,PSF,True,transparency,True,clouds,True,
1223087,c4d_230719_052147_ooi_g_v1,V5.5,Clouds_transparency,True,transparency,True,clouds,True,
